strmap	10000000	1	1.70	1.04	0.03	0.02	AB
strmap	10000000	2	1.70	1.05	0.03	0.02	BA
strmap	10000000	3	1.72	1.04	0.03	0.02	AB
strmap	10000000	4	1.69	1.03	0.03	0.02	BA
strmap	10000000	5	1.70	1.04	0.03	0.02	AB
missload	10000000	1	2.79	2.80	0.02	0.02	AB
missload	10000000	2	2.80	2.79	0.02	0.02	BA
missload	10000000	3	2.78	2.79	0.02	0.02	AB
missload	10000000	4	2.77	2.84	0.02	0.02	BA
missload	10000000	5	2.79	2.78	0.02	0.02	AB
arrfilter	10000000	1	1.79	1.80	0.02	0.02	AB
arrfilter	10000000	2	1.79	1.82	0.02	0.02	BA
arrfilter	10000000	3	1.82	1.80	0.02	0.02	AB
arrfilter	10000000	4	1.81	1.81	0.02	0.02	BA
arrfilter	10000000	5	1.81	1.81	0.02	0.02	AB
arrmap	10000000	1	1.16	1.16	0.02	0.02	AB
arrmap	10000000	2	1.17	1.16	0.02	0.02	BA
arrmap	10000000	3	1.17	1.17	0.02	0.02	AB
arrmap	10000000	4	1.16	1.16	0.02	0.02	BA
arrmap	10000000	5	1.17	1.16	0.02	0.02	AB
refl	10000000	1	3.53	3.52	0.02	0.02	AB
refl	10000000	2	3.54	3.50	0.02	0.02	BA
refl	10000000	3	3.54	3.54	0.02	0.02	AB
refl	10000000	4	3.55	3.54	0.02	0.02	BA
refl	10000000	5	3.54	3.55	0.02	0.02	AB
hostargs	10000000	1	1.99	2.00	0.03	0.02	AB
hostargs	10000000	2	1.99	2.01	0.03	0.02	BA
hostargs	10000000	3	1.99	2.00	0.03	0.02	AB
hostargs	10000000	4	1.99	2.00	0.03	0.02	BA
hostargs	10000000	5	1.99	1.99	0.03	0.02	AB
backtrace	2400000	1	1.12	1.11	0.02	0.02	AB
backtrace	2400000	2	1.12	1.11	0.02	0.02	BA
backtrace	2400000	3	1.13	1.12	0.02	0.02	AB
backtrace	2400000	4	1.13	1.12	0.02	0.02	BA
backtrace	2400000	5	1.13	1.13	0.02	0.02	AB
objdropdef	3000000	1	3.10	3.10	0.02	0.02	AB
objdropdef	3000000	2	3.14	3.09	0.02	0.02	BA
objdropdef	3000000	3	3.10	3.10	0.02	0.02	AB
objdropdef	3000000	4	3.09	3.11	0.02	0.02	BA
objdropdef	3000000	5	3.09	3.11	0.02	0.02	AB
objchurn	3000000	1	3.53	3.57	0.02	0.03	AB
objchurn	3000000	2	3.53	3.53	0.02	0.03	BA
objchurn	3000000	3	3.54	3.53	0.02	0.03	AB
objchurn	3000000	4	3.53	3.54	0.02	0.03	BA
objchurn	3000000	5	3.56	3.58	0.02	0.03	AB
objdatains	3000000	1	2.89	2.90	0.02	0.02	AB
objdatains	3000000	2	2.88	2.89	0.02	0.02	BA
objdatains	3000000	3	2.91	2.89	0.02	0.02	AB
objdatains	3000000	4	2.91	2.90	0.02	0.02	BA
objdatains	3000000	5	2.92	2.89	0.02	0.02	AB
objalloc	3000000	1	2.45	2.42	0.03	0.03	AB
objalloc	3000000	2	2.40	2.44	0.03	0.03	BA
objalloc	3000000	3	2.41	2.43	0.03	0.03	AB
objalloc	3000000	4	2.42	2.41	0.03	0.03	BA
objalloc	3000000	5	2.42	2.42	0.03	0.03	AB
objallocni	3000000	1	2.23	2.22	0.03	0.02	AB
objallocni	3000000	2	2.24	2.22	0.03	0.02	BA
objallocni	3000000	3	2.22	2.37	0.03	0.02	AB
objallocni	3000000	4	2.22	2.22	0.03	0.02	BA
objallocni	3000000	5	2.22	2.22	0.03	0.02	AB
objmap	3000000	1	0.37	0.37	0.02	0.02	AB
objmap	3000000	2	0.37	0.37	0.02	0.02	BA
objmap	3000000	3	0.37	0.37	0.02	0.02	AB
objmap	3000000	4	0.37	0.37	0.02	0.02	BA
objmap	3000000	5	0.37	0.38	0.02	0.02	AB
arith	150000000	1	7.06	7.15	0.03	0.02	AB
arith	150000000	2	6.99	7.15	0.03	0.02	BA
arith	150000000	3	7.02	7.08	0.03	0.02	AB
arith	150000000	4	7.05	7.10	0.03	0.02	BA
arith	150000000	5	7.03	7.05	0.03	0.02	AB
prop	90000000	1	6.97	6.98	0.02	0.02	AB
prop	90000000	2	6.96	6.95	0.02	0.02	BA
prop	90000000	3	6.95	6.98	0.02	0.02	AB
prop	90000000	4	6.96	6.95	0.02	0.02	BA
prop	90000000	5	6.95	7.02	0.02	0.02	AB
calls	60000000	1	6.37	6.42	0.03	0.02	AB
calls	60000000	2	6.37	6.37	0.03	0.02	BA
calls	60000000	3	6.43	6.38	0.03	0.02	AB
calls	60000000	4	6.36	6.40	0.03	0.02	BA
calls	60000000	5	6.36	6.38	0.03	0.02	AB
str	28000000	1	4.42	4.44	0.02	0.02	AB
str	28000000	2	4.44	4.44	0.02	0.02	BA
str	28000000	3	4.43	4.44	0.02	0.02	AB
str	28000000	4	4.43	4.43	0.02	0.02	BA
str	28000000	5	4.44	4.45	0.02	0.02	AB
arr	30000000	1	4.45	4.60	0.02	0.02	AB
arr	30000000	2	4.49	4.53	0.02	0.02	BA
arr	30000000	3	4.49	4.50	0.02	0.02	AB
arr	30000000	4	4.45	4.50	0.02	0.02	BA
arr	30000000	5	4.46	4.51	0.02	0.02	AB
re	12000000	1	5.48	5.51	0.02	0.02	AB
re	12000000	2	5.54	5.51	0.02	0.02	BA
re	12000000	3	5.50	5.57	0.02	0.02	AB
re	12000000	4	5.50	5.54	0.02	0.02	BA
re	12000000	5	5.51	5.52	0.02	0.02	AB
