objdropdef	3000000	1	3.13	3.10	0.02	0.02	AB
objdropdef	3000000	2	3.10	3.09	0.02	0.02	BA
objchurn	3000000	1	3.55	3.53	0.02	0.03	AB
objchurn	3000000	2	3.54	3.57	0.02	0.03	BA
objdatains	3000000	1	2.91	2.91	0.03	0.03	AB
objdatains	3000000	2	2.90	2.92	0.03	0.03	BA
objalloc	3000000	1	2.42	2.42	0.02	0.03	AB
objalloc	3000000	2	2.42	2.42	0.02	0.03	BA
objallocni	3000000	1	2.22	2.21	0.02	0.03	AB
objallocni	3000000	2	2.20	2.23	0.02	0.03	BA
objmap	3000000	1	0.38	0.39	0.03	0.02	AB
objmap	3000000	2	0.37	0.37	0.03	0.02	BA
arith	150000000	1	7.13	7.15	0.02	0.02	AB
arith	150000000	2	7.18	7.17	0.02	0.02	BA
prop	90000000	1	7.01	7.04	0.03	0.02	AB
prop	90000000	2	7.02	7.05	0.03	0.02	BA
calls	60000000	1	6.39	6.38	0.02	0.03	AB
calls	60000000	2	6.69	6.41	0.02	0.03	BA
str	28000000	1	4.48	4.42	0.03	0.03	AB
str	28000000	2	4.49	4.78	0.03	0.03	BA
arr	30000000	1	4.65	4.46	0.02	0.02	AB
arr	30000000	2	4.63	4.55	0.02	0.02	BA
re	12000000	1	5.52	5.55	0.03	0.03	AB
re	12000000	2	5.49	5.52	0.03	0.03	BA
