objdatains	3000000	1	3.70	3.62	0.02	0.02	AB
objdatains	3000000	2	3.75	3.63	0.02	0.02	BA
objdatains	3000000	3	3.69	3.63	0.02	0.02	AB
objdatains	3000000	4	3.67	3.63	0.02	0.02	BA
objdatains	3000000	5	3.69	3.61	0.02	0.02	AB
objalloc	3000000	1	2.96	2.97	0.02	0.02	AB
objalloc	3000000	2	2.96	2.98	0.02	0.02	BA
objalloc	3000000	3	2.94	2.98	0.02	0.02	AB
objalloc	3000000	4	2.96	2.98	0.02	0.02	BA
objalloc	3000000	5	2.97	2.96	0.02	0.02	AB
objchurn	3000000	1	4.45	4.40	0.02	0.02	AB
objchurn	3000000	2	4.46	4.44	0.02	0.02	BA
objchurn	3000000	3	4.46	4.42	0.02	0.02	AB
objchurn	3000000	4	4.44	4.43	0.02	0.02	BA
objchurn	3000000	5	4.46	4.42	0.02	0.02	AB
objmap	3000000	1	0.52	0.53	0.02	0.02	AB
objmap	3000000	2	0.54	0.55	0.02	0.02	BA
objmap	3000000	3	0.55	0.55	0.02	0.02	AB
objmap	3000000	4	0.54	0.56	0.02	0.02	BA
objmap	3000000	5	0.53	0.55	0.02	0.02	AB
arith	150000000	1	7.22	7.38	0.02	0.02	AB
arith	150000000	2	7.24	7.37	0.02	0.02	BA
arith	150000000	3	7.20	7.41	0.02	0.02	AB
arith	150000000	4	7.15	7.36	0.02	0.02	BA
arith	150000000	5	7.17	7.36	0.02	0.02	AB
prop	90000000	1	7.09	7.02	0.02	0.02	AB
prop	90000000	2	7.04	7.04	0.02	0.02	BA
prop	90000000	3	7.07	7.05	0.02	0.02	AB
prop	90000000	4	7.04	7.07	0.02	0.02	BA
prop	90000000	5	7.06	7.01	0.02	0.02	AB
calls	60000000	1	6.50	6.39	0.02	0.02	AB
calls	60000000	2	6.44	6.38	0.02	0.02	BA
calls	60000000	3	6.47	6.41	0.02	0.02	AB
calls	60000000	4	6.47	6.42	0.02	0.02	BA
calls	60000000	5	6.47	6.39	0.02	0.02	AB
str	28000000	1	4.52	4.49	0.03	0.02	AB
str	28000000	2	4.51	4.49	0.03	0.02	BA
str	28000000	3	4.68	4.47	0.03	0.02	AB
str	28000000	4	4.50	4.48	0.03	0.02	BA
str	28000000	5	4.54	4.45	0.03	0.02	AB
arr	30000000	1	4.55	4.52	0.02	0.02	AB
arr	30000000	2	4.50	4.54	0.02	0.02	BA
arr	30000000	3	4.59	4.51	0.02	0.02	AB
arr	30000000	4	4.48	4.53	0.02	0.02	BA
arr	30000000	5	4.54	4.50	0.02	0.02	AB
re	12000000	1	5.56	5.53	0.02	0.02	AB
re	12000000	2	5.54	5.55	0.02	0.02	BA
re	12000000	3	5.57	5.53	0.02	0.02	AB
re	12000000	4	5.56	5.58	0.02	0.02	BA
re	12000000	5	5.57	5.54	0.02	0.02	AB
