arith	150000000	4	7.01	7.08	0.02	0.02	BA
arith	150000000	5	6.99	7.07	0.02	0.02	AB
prop	90000000	1	6.97	7.11	0.02	0.02	AB
prop	90000000	2	7.00	7.16	0.02	0.02	BA
prop	90000000	3	6.97	7.16	0.02	0.02	AB
prop	90000000	4	6.98	7.15	0.02	0.02	BA
prop	90000000	5	6.99	7.15	0.02	0.02	AB
calls	60000000	1	6.43	6.44	0.02	0.02	AB
calls	60000000	2	6.39	6.54	0.02	0.02	BA
calls	60000000	3	6.38	6.48	0.02	0.02	AB
calls	60000000	4	6.39	6.47	0.02	0.02	BA
calls	60000000	5	6.38	6.52	0.02	0.02	AB
str	28000000	1	4.42	4.39	0.02	0.03	AB
str	28000000	2	4.43	4.41	0.02	0.03	BA
str	28000000	3	4.45	4.39	0.02	0.03	AB
str	28000000	4	4.42	4.39	0.02	0.03	BA
str	28000000	5	4.42	4.38	0.02	0.03	AB
arr	30000000	1	4.53	4.49	0.02	0.02	AB
arr	30000000	2	4.51	4.54	0.02	0.02	BA
arr	30000000	3	4.48	4.46	0.02	0.02	AB
arr	30000000	4	4.52	4.53	0.02	0.02	BA
arr	30000000	5	4.53	4.55	0.02	0.02	AB
re	12000000	1	5.51	5.48	0.03	0.02	AB
re	12000000	2	5.47	5.48	0.03	0.02	BA
re	12000000	3	5.48	5.50	0.03	0.02	AB
re	12000000	4	5.49	5.51	0.03	0.02	BA
re	12000000	5	5.53	5.52	0.03	0.02	AB
