str	28000000	2	4.41	4.36	0.02	0.02	BA
str	28000000	3	4.43	4.37	0.02	0.02	AB
str	28000000	4	4.43	4.38	0.02	0.02	BA
str	28000000	5	4.38	4.38	0.02	0.02	AB
arr	30000000	1	4.51	4.47	0.02	0.03	AB
arr	30000000	2	4.49	4.48	0.02	0.03	BA
arr	30000000	3	4.51	4.52	0.02	0.03	AB
arr	30000000	4	4.50	4.51	0.02	0.03	BA
arr	30000000	5	4.52	4.51	0.02	0.03	AB
re	12000000	1	5.51	5.52	0.02	0.02	AB
re	12000000	2	5.50	5.51	0.02	0.02	BA
re	12000000	3	5.53	5.58	0.02	0.02	AB
re	12000000	4	5.51	5.50	0.02	0.02	BA
re	12000000	5	5.50	5.51	0.02	0.02	AB
